ip,start_time,req_count,auth_fail_count,rapid_req_count,large_payload_count,xss_hits,sqli_hits,get_requests,avg_response_time,label
::1,2026-01-01 06:06:19.048000+00:00,20,0,1,0,0,20,0,0.45,normal
::1,2026-01-01 06:07:04.123000+00:00,20,0,2,0,0,20,0,0.5,normal
::1,2026-01-01 06:09:02.190000+00:00,20,0,2,0,0,20,0,0.4,normal
::1,2026-01-01 06:10:30.253000+00:00,20,0,2,0,0,20,0,0.35,normal
::1,2026-01-01 06:12:03.322000+00:00,20,0,1,0,0,20,0,0.35,normal
::1,2026-01-01 06:13:36.386000+00:00,20,0,0,0,0,20,0,0.4,normal
::1,2026-01-01 06:15:01.454000+00:00,20,0,0,0,0,20,0,0.35,normal
::1,2026-01-01 06:16:16.521000+00:00,20,0,0,0,0,20,0,0.45,normal
::1,2026-01-01 06:17:28.588000+00:00,20,0,0,0,0,20,0,0.6,normal
::1,2026-01-01 06:18:34.652000+00:00,20,0,0,0,0,20,0,0.55,normal
::1,2026-01-01 06:19:42.723000+00:00,20,0,0,0,0,20,0,0.6,normal
::1,2026-01-01 06:20:55.794000+00:00,20,0,1,0,0,20,0,0.6,normal
::1,2026-01-01 06:22:21.862000+00:00,20,0,1,0,0,20,0,0.45,normal
::1,2026-01-01 06:23:54.929000+00:00,20,0,2,0,0,20,0,0.35,normal
::1,2026-01-01 06:25:00.001000+00:00,20,0,2,0,0,20,0,0.3,normal
::1,2026-01-01 06:25:55.069000+00:00,20,0,1,0,0,20,0,0.2,normal
::1,2026-01-01 06:26:56.139000+00:00,20,0,1,0,0,20,0,0.3,normal
::1,2026-01-01 06:28:18.203000+00:00,20,0,0,0,0,20,0,0.4,normal
::1,2026-01-01 06:30:07.270000+00:00,20,0,0,0,0,20,0,0.5,normal
::1,2026-01-01 06:31:33.335000+00:00,20,0,0,0,0,20,0,0.55,normal
::1,2026-01-01 06:32:56.399000+00:00,20,0,0,0,0,20,0,0.55,normal
::1,2026-01-01 06:34:11.465000+00:00,20,0,0,0,0,20,0,0.5,normal
::1,2026-01-01 06:35:56.532000+00:00,20,0,0,0,0,20,0,0.5,normal
::1,2026-01-01 06:37:12.597000+00:00,20,0,0,0,0,20,0,0.5,normal
::1,2026-01-01 06:38:47.665000+00:00,20,0,0,0,0,20,0,0.55,normal
::1,2026-01-01 06:40:09.737000+00:00,20,0,0,0,0,20,0,0.6,normal
::1,2026-01-01 06:41:33.804000+00:00,20,0,2,0,0,20,0,0.55,normal
::1,2026-01-01 06:42:49.870000+00:00,20,0,2,0,0,20,0,0.65,normal
::1,2026-01-01 06:44:05.934000+00:00,20,0,3,0,0,20,0,0.6,normal
::1,2026-01-01 06:45:18.998000+00:00,20,0,3,0,0,20,0,0.5,normal
::1,2026-01-01 06:46:10.062000+00:00,20,0,1,0,0,20,0,0.55,normal
::1,2026-01-01 06:47:11.135000+00:00,20,0,1,0,0,20,0,0.45,normal
::1,2026-01-01 06:48:19.203000+00:00,20,0,0,0,0,20,0,0.4,normal
::1,2026-01-01 06:49:21.276000+00:00,20,0,0,0,0,20,0,0.6,normal
::1,2026-01-01 06:50:35.346000+00:00,20,0,1,0,0,20,0,0.5,normal
::1,2026-01-01 06:52:21.410000+00:00,20,0,1,0,0,20,0,0.5,normal
::1,2026-01-01 06:53:51.480000+00:00,20,0,1,0,0,20,0,0.5,normal
::1,2026-01-01 06:55:04.549000+00:00,20,0,1,0,0,20,0,0.35,normal
::1,2026-01-01 06:56:06.617000+00:00,20,0,0,0,0,20,0,0.45,normal
::1,2026-01-01 06:57:26.682000+00:00,20,0,0,0,0,20,0,0.4,normal
::1,2026-01-01 06:58:53.750000+00:00,20,0,0,0,0,20,0,0.5,normal
::1,2026-01-01 06:59:40.819000+00:00,20,0,0,0,0,20,0,0.5,normal
::1,2026-01-01 07:00:48.885000+00:00,20,0,0,0,0,20,0,0.45,normal
::1,2026-01-01 07:02:29.955000+00:00,20,0,0,0,0,20,0,0.5,normal
::1,2026-01-01 07:04:01.021000+00:00,20,0,0,0,0,20,0,0.45,normal
::1,2026-01-01 07:05:21.097000+00:00,20,0,0,0,0,20,0,0.5,normal
::1,2026-01-01 07:06:24.164000+00:00,20,0,0,0,0,20,0,0.45,normal
::1,2026-01-01 07:07:45.240000+00:00,20,0,0,0,0,20,0,0.5,normal
::1,2026-01-01 07:08:27.307000+00:00,20,0,0,0,0,20,0,0.55,normal
::1,2026-01-01 07:09:43.374000+00:00,20,0,0,0,0,20,0,0.5,normal
::1,2026-01-01 07:11:27.442000+00:00,20,0,0,0,0,20,0,0.5,normal
::1,2026-01-01 07:12:39.508000+00:00,20,0,0,0,0,20,0,0.4,normal
::1,2026-01-01 07:13:39.575000+00:00,20,0,0,0,0,20,0,0.3,normal
::1,2026-01-01 07:14:43.646000+00:00,20,0,0,0,0,20,0,0.25,normal
::1,2026-01-01 07:16:02.726000+00:00,20,0,0,0,0,20,0,0.35,normal
::1,2026-01-01 07:17:04.806000+00:00,20,0,0,0,0,20,0,0.4,normal
::1,2026-01-01 07:18:23.873000+00:00,20,0,0,0,0,20,0,0.4,normal
::1,2026-01-01 07:19:13.940000+00:00,20,0,2,0,0,20,0,0.4,normal
::1,2026-01-01 07:20:17.010000+00:00,20,0,2,0,0,20,0,0.45,normal
::1,2026-01-01 07:21:29.077000+00:00,20,0,2,0,0,20,0,0.55,normal
::1,2026-01-01 07:22:14.145000+00:00,20,0,2,0,0,20,0,0.65,normal
::1,2026-01-01 07:23:30.219000+00:00,20,0,0,0,0,20,0,0.7,normal
::1,2026-01-01 07:24:56.289000+00:00,20,0,0,0,0,20,0,0.6,normal
::1,2026-01-01 07:26:07.357000+00:00,20,0,0,0,0,20,0,0.55,normal
::1,2026-01-01 07:27:35.425000+00:00,20,0,0,0,0,20,0,0.5,normal
::1,2026-01-01 07:29:17.497000+00:00,20,0,0,0,0,20,0,0.55,normal
::1,2026-01-01 07:30:41.568000+00:00,20,0,1,0,0,20,0,0.55,normal
::1,2026-01-01 07:32:16.642000+00:00,20,0,1,0,0,20,0,0.55,normal
::1,2026-01-01 07:34:07.712000+00:00,20,1,1,0,0,20,0,0.4,sql_injection
::1,2026-01-01 07:35:41.778000+00:00,20,6,1,0,0,20,0,0.35,sql_injection
::1,2026-01-01 07:36:31.846000+00:00,20,11,1,0,0,20,0,0.35,sql_injection
::1,2026-01-01 07:37:21.921000+00:00,20,16,3,5,0,20,0,0.4,sql_injection
::1,2026-01-01 07:40:24.964000+00:00,20,20,5,10,0,20,0,0.55,sql_injection
::1,2026-01-01 07:40:42.095000+00:00,20,20,5,11,0,20,0,0.65,sql_injection
::1,2026-01-01 07:40:59.216000+00:00,20,20,4,13,0,20,0,0.65,sql_injection
::1,2026-01-01 07:41:07.305000+00:00,20,20,2,8,0,20,0,0.5,sql_injection
::1,2026-01-01 07:41:17.405000+00:00,20,20,1,3,0,20,0,0.45,sql_injection
::1,2026-01-01 07:41:30.480000+00:00,20,20,1,7,0,20,0,0.45,sql_injection
::1,2026-01-01 07:42:43.606000+00:00,20,20,4,10,0,20,0,0.5,sql_injection
::1,2026-01-01 07:43:00.738000+00:00,20,20,6,11,0,20,0,0.65,sql_injection
::1,2026-01-01 07:43:14.854000+00:00,20,20,5,13,0,20,0,0.7,sql_injection
::1,2026-01-01 07:43:24.936000+00:00,20,20,5,8,0,20,0,0.6,sql_injection
::1,2026-01-01 07:43:35.024000+00:00,20,20,2,3,0,20,0,0.5,sql_injection
::1,2026-01-01 07:43:46.102000+00:00,20,20,2,7,0,20,0,0.4,sql_injection
::1,2026-01-01 07:45:02.225000+00:00,20,20,4,10,0,20,0,0.45,sql_injection
::1,2026-01-01 07:45:21.387000+00:00,20,20,6,11,0,20,0,0.45,sql_injection
::1,2026-01-01 07:45:37.508000+00:00,20,20,6,13,0,20,0,0.5,sql_injection
::1,2026-01-01 07:45:48.588000+00:00,20,20,4,8,0,20,0,0.55,sql_injection
::1,2026-01-01 07:45:57.686000+00:00,20,20,3,3,0,20,0,0.5,sql_injection
::1,2026-01-01 07:46:09.757000+00:00,20,20,4,7,0,20,0,0.65,sql_injection
::1,2026-01-01 07:47:26.886000+00:00,20,20,6,10,0,20,0,0.7,sql_injection
::1,2026-01-01 07:47:44.024000+00:00,20,20,8,11,0,20,0,0.7,sql_injection
::1,2026-01-01 07:48:02.147000+00:00,20,20,8,13,0,20,0,0.7,sql_injection
::1,2026-01-01 07:48:10.238000+00:00,20,20,6,8,0,20,0,0.6,sql_injection
::1,2026-01-01 07:48:20.346000+00:00,20,20,5,3,0,20,0,0.55,sql_injection
::1,2026-01-01 07:48:29.429000+00:00,20,20,3,7,0,20,0,0.45,sql_injection
::1,2026-01-01 07:49:43.553000+00:00,20,20,4,10,0,20,0,0.35,sql_injection
::1,2026-01-01 07:50:01.681000+00:00,20,20,5,11,0,20,0,0.35,sql_injection
::1,2026-01-01 07:50:18.798000+00:00,20,20,5,14,1,20,0,0.45,xss
::1,2026-01-01 07:50:30.869000+00:00,20,20,5,14,6,20,0,0.45,xss
::1,2026-01-01 07:50:39.960000+00:00,20,20,3,14,11,20,0,0.5,xss
::1,2026-01-01 07:50:51.036000+00:00,20,20,1,18,14,20,0,0.5,xss
::1,2026-01-01 07:56:55.409000+00:00,20,20,0,20,18,20,0,0.4,xss
::1,2026-01-01 07:57:05.479000+00:00,20,20,0,20,18,20,0,0.45,xss
::1,2026-01-01 07:57:15.547000+00:00,20,20,0,20,16,20,0,0.5,xss
::1,2026-01-01 07:57:25.622000+00:00,20,20,0,20,18,20,0,0.45,xss
::1,2026-01-01 07:57:35.692000+00:00,20,20,0,20,18,20,0,0.4,xss
::1,2026-01-01 07:57:45.762000+00:00,20,20,0,20,18,20,0,0.4,xss
::1,2026-01-01 07:57:55.841000+00:00,20,20,0,20,18,20,0,0.4,xss
::1,2026-01-01 07:58:05.915000+00:00,20,20,0,20,18,20,0,0.4,xss
::1,2026-01-01 07:59:00.994000+00:00,20,20,0,20,18,20,0,0.5,xss
::1,2026-01-01 07:59:11.068000+00:00,20,20,0,20,17,20,0,0.55,xss
::1,2026-01-01 07:59:21.140000+00:00,20,20,0,20,18,20,0,0.45,xss
::1,2026-01-01 07:59:31.220000+00:00,20,20,0,20,18,20,0,0.4,xss
::1,2026-01-01 07:59:41.312000+00:00,20,20,0,20,18,20,0,0.45,xss
::1,2026-01-01 07:59:51.392000+00:00,20,20,0,20,19,20,0,0.35,xss
::1,2026-01-01 08:00:01.460000+00:00,20,20,0,20,18,20,0,0.35,xss
::1,2026-01-01 08:00:56.531000+00:00,20,20,0,20,18,20,0,0.4,xss
::1,2026-01-01 08:01:06.605000+00:00,20,20,0,20,18,20,0,0.3,xss
::1,2026-01-01 08:01:16.679000+00:00,20,20,0,20,16,20,0,0.4,xss
::1,2026-01-01 08:01:26.749000+00:00,20,20,0,20,18,20,0,0.55,xss
::1,2026-01-01 08:01:36.819000+00:00,20,20,0,20,18,20,0,0.6,xss
::1,2026-01-01 08:01:46.890000+00:00,20,20,0,20,18,20,0,0.7,xss
::1,2026-01-01 08:01:56.964000+00:00,20,20,0,20,19,20,0,0.8,xss
::1,2026-01-01 08:02:07.039000+00:00,20,20,0,20,18,20,0,0.8,xss
::1,2026-01-01 08:03:02.121000+00:00,20,20,0,20,18,20,0,0.8,xss
::1,2026-01-01 08:03:12.206000+00:00,20,20,0,20,18,20,0,0.7,xss
::1,2026-01-01 08:03:22.304000+00:00,20,20,0,20,17,20,0,0.45,xss
::1,2026-01-01 08:03:32.391000+00:00,20,20,0,20,18,20,0,0.5,xss
::1,2026-01-01 08:03:42.460000+00:00,20,20,3,16,14,20,0,0.65,xss
::1,2026-01-01 08:03:52.537000+00:00,20,20,8,11,9,20,0,0.75,xss
::1,2026-01-01 08:04:02.608000+00:00,20,20,13,6,6,20,0,0.85,xss
::1,2026-01-01 08:04:12.680000+00:00,20,20,18,1,1,20,0,0.7,xss
::1,2026-01-01 10:47:51.709000+00:00,20,20,20,0,0,20,0,0.55,sql_injection
::1,2026-01-01 10:47:51.762000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:47:51.799000+00:00,20,20,20,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:47:51.838000+00:00,20,20,20,0,0,20,0,0.5,sql_injection
::1,2026-01-01 10:47:51.875000+00:00,20,20,20,0,0,20,0,0.5,sql_injection
::1,2026-01-01 10:47:51.912000+00:00,20,20,20,0,0,20,0,0.55,sql_injection
::1,2026-01-01 10:47:51.949000+00:00,20,20,20,0,0,20,0,0.55,sql_injection
::1,2026-01-01 10:47:51.989000+00:00,20,20,20,0,0,20,0,0.5,sql_injection
::1,2026-01-01 10:47:52.023000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:47:52.062000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:47:52.098000+00:00,20,20,20,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:47:52.133000+00:00,20,20,19,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:47:52.169000+00:00,20,20,19,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:47:52.207000+00:00,20,20,19,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:47:52.246000+00:00,20,20,19,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:48:17.302000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:48:17.343000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:48:17.380000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:48:17.439000+00:00,20,20,20,0,0,20,0,0.1,sql_injection
::1,2026-01-01 10:48:17.477000+00:00,20,20,20,0,0,20,0,0.15,sql_injection
::1,2026-01-01 10:48:17.513000+00:00,20,20,20,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:48:17.548000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:48:17.584000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:48:17.624000+00:00,20,20,20,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:48:17.661000+00:00,20,20,20,0,0,20,0,0.2,sql_injection
::1,2026-01-01 10:48:17.700000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:48:17.737000+00:00,20,20,19,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:48:17.775000+00:00,20,20,19,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:48:17.819000+00:00,20,20,19,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:48:17.859000+00:00,20,20,19,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:48:42.911000+00:00,20,20,20,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:48:42.956000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:48:42.995000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:48:43.031000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:48:43.066000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:48:43.102000+00:00,20,20,20,0,0,20,0,0.5,sql_injection
::1,2026-01-01 10:48:43.140000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:48:43.179000+00:00,20,20,20,0,0,20,0,0.5,sql_injection
::1,2026-01-01 10:48:43.216000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:48:43.251000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:48:43.289000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:48:43.323000+00:00,20,20,19,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:48:43.361000+00:00,20,20,19,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:48:43.396000+00:00,20,20,19,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:48:43.434000+00:00,20,20,19,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:49:08.487000+00:00,20,20,20,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:49:08.547000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:49:08.584000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:49:08.619000+00:00,20,20,20,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:49:08.652000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:49:08.690000+00:00,20,20,20,0,0,20,0,0.15,sql_injection
::1,2026-01-01 10:49:08.731000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:49:08.774000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:49:08.814000+00:00,20,20,20,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:49:08.848000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:49:08.883000+00:00,20,20,20,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:49:08.919000+00:00,20,20,19,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:49:08.957000+00:00,20,20,19,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:49:08.993000+00:00,20,20,19,0,0,20,0,0.2,sql_injection
::1,2026-01-01 10:49:09.027000+00:00,20,20,19,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:49:34.084000+00:00,20,20,20,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:49:34.124000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:49:34.159000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:49:34.197000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:49:34.231000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:49:34.268000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:49:34.304000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:49:34.342000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:49:34.376000+00:00,20,20,20,0,0,20,0,0.2,sql_injection
::1,2026-01-01 10:49:34.411000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:49:34.451000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:49:34.489000+00:00,20,20,19,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:49:34.526000+00:00,20,20,19,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:49:34.559000+00:00,20,20,19,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:49:34.599000+00:00,20,20,19,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:49:59.658000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:49:59.705000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:49:59.741000+00:00,20,20,20,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:49:59.778000+00:00,20,20,20,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:49:59.814000+00:00,20,20,20,0,0,20,0,0.6,sql_injection
::1,2026-01-01 10:49:59.852000+00:00,20,20,20,0,0,20,0,0.6,sql_injection
::1,2026-01-01 10:49:59.898000+00:00,20,20,20,0,0,20,0,0.6,sql_injection
::1,2026-01-01 10:49:59.950000+00:00,20,20,20,0,0,20,0,0.5,sql_injection
::1,2026-01-01 10:49:59.996000+00:00,20,20,20,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:50:00.034000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:50:00.070000+00:00,20,20,20,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:50:00.108000+00:00,20,20,19,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:50:00.146000+00:00,20,20,19,0,0,20,0,0.35,sql_injection
::1,2026-01-01 10:50:00.181000+00:00,20,20,19,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:50:00.219000+00:00,20,20,19,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:50:25.276000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:50:25.327000+00:00,20,20,20,0,0,20,0,0.2,sql_injection
::1,2026-01-01 10:50:25.364000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:50:25.398000+00:00,20,20,20,0,0,20,0,0.2,sql_injection
::1,2026-01-01 10:50:25.433000+00:00,20,20,20,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:50:25.468000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:50:25.504000+00:00,20,20,20,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:50:25.539000+00:00,20,20,20,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:50:25.578000+00:00,20,20,20,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:50:25.614000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:50:25.654000+00:00,20,20,20,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:50:25.692000+00:00,20,20,19,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:50:25.733000+00:00,20,20,19,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:50:25.777000+00:00,20,20,19,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:50:25.815000+00:00,20,20,19,0,0,20,0,0.2,sql_injection
::1,2026-01-01 10:50:50.873000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:50:50.914000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:50:50.949000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:50:50.985000+00:00,20,20,20,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:50:51.020000+00:00,20,20,20,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:50:51.052000+00:00,20,20,20,0,0,20,0,0.5,sql_injection
::1,2026-01-01 10:50:51.093000+00:00,20,20,20,0,0,20,0,0.5,sql_injection
::1,2026-01-01 10:50:51.137000+00:00,20,20,20,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:50:51.179000+00:00,20,20,20,0,0,20,0,0.5,sql_injection
::1,2026-01-01 10:50:51.217000+00:00,20,20,20,0,0,20,0,0.45,sql_injection
::1,2026-01-01 10:50:51.253000+00:00,20,20,20,0,0,20,0,0.25,sql_injection
::1,2026-01-01 10:50:51.290000+00:00,20,16,16,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:50:51.324000+00:00,20,11,11,0,0,20,0,0.3,sql_injection
::1,2026-01-01 10:50:51.362000+00:00,20,6,6,0,0,20,0,0.4,sql_injection
::1,2026-01-01 10:50:51.399000+00:00,20,1,1,0,0,20,0,0.5,sql_injection
::1,2026-01-01 11:00:49.246000+00:00,20,0,0,0,0,20,0,0.4,brute_force
::1,2026-01-01 11:01:17.309000+00:00,20,0,0,0,0,20,0,0.5,brute_force
::1,2026-01-01 11:01:40.369000+00:00,20,0,0,0,0,20,0,0.45,brute_force
::1,2026-01-01 11:02:02.432000+00:00,20,0,0,0,0,20,0,0.45,brute_force
::1,2026-01-01 11:02:31.489000+00:00,20,0,0,0,0,20,0,0.45,brute_force
::1,2026-01-01 11:02:57.548000+00:00,20,0,0,0,0,20,0,0.4,normal
::1,2026-01-01 11:03:16.604000+00:00,20,0,0,0,0,20,0,0.45,normal
::1,2026-01-01 11:03:40.663000+00:00,20,0,0,0,0,20,0,0.4,normal
::1,2026-01-01 11:04:09.730000+00:00,20,0,0,0,0,20,0,0.45,normal
::1,2026-01-01 11:04:42.792000+00:00,20,0,0,0,0,20,0,0.35,normal
::1,2026-01-01 11:05:11.846000+00:00,20,0,0,0,0,20,0,0.25,normal
::1,2026-01-01 11:05:37.911000+00:00,20,0,0,0,0,20,0,0.25,normal
::1,2026-01-01 11:05:58.971000+00:00,20,0,0,0,0,20,0,0.2,normal
::1,2026-01-01 11:06:37.029000+00:00,20,0,0,0,0,20,0,0.25,normal
::1,2026-01-01 11:07:02.088000+00:00,20,0,0,0,0,20,0,0.25,normal
::1,2026-01-01 11:07:39.147000+00:00,20,0,0,0,0,20,0,0.2,normal
::1,2026-01-01 11:08:07.210000+00:00,20,0,0,0,0,20,0,0.25,normal
::1,2026-01-01 11:08:29.273000+00:00,20,0,0,0,0,20,0,0.2,normal
::1,2026-01-01 11:09:02.337000+00:00,20,0,0,0,0,20,0,0.2,normal
::1,2026-01-01 11:09:24.398000+00:00,20,0,0,0,0,20,0,0.4,normal
::1,2026-01-01 11:09:45.458000+00:00,20,2,0,1,1,20,0,1.05,xss
::1,2026-01-01 11:10:15.518000+00:00,20,4,1,2,2,20,0,1.25,xss
::1,2026-01-01 11:10:45.578000+00:00,20,6,3,3,3,20,0,1.4,xss
::1,2026-01-01 11:11:14.637000+00:00,20,9,4,4,4,20,0,1.35,xss
::1,2026-01-01 16:54:28.533000+00:00,20,10,6,4,4,20,0,0.7,xss
::1,2026-01-01 16:55:52.026000+00:00,20,10,5,3,3,20,0,0.5,xss
::1,2026-01-01 16:55:59.104000+00:00,20,11,5,3,3,20,0,0.4,xss
::1,2026-01-01 16:56:12.172000+00:00,20,10,5,3,2,20,0,0.4,xss
::1,2026-01-01 16:56:29.243000+00:00,20,8,4,3,2,20,0,0.4,xss
::1,2026-01-01 16:56:44.305000+00:00,20,9,5,3,2,20,0,0.4,xss
::1,2026-01-01 16:56:59.370000+00:00,20,8,5,4,3,20,0,0.3,xss
::1,2026-01-01 16:57:14.464000+00:00,20,7,6,4,4,20,0,0.25,xss
::1,2026-01-01 16:57:28.537000+00:00,20,8,5,4,4,20,0,0.15,xss
::1,2026-01-01 16:57:46.599000+00:00,20,9,4,6,6,20,0,0.1,xss
::1,2026-01-01 16:58:00.666000+00:00,20,12,3,7,7,20,0,0.25,xss
::1,2026-01-01 16:58:14.729000+00:00,20,13,2,6,6,20,0,0.2,xss
::1,2026-01-01 16:58:36.817000+00:00,20,14,3,7,6,20,0,0.35,xss
::1,2026-01-01 16:58:59.901000+00:00,20,11,4,6,5,20,0,0.5,xss
::1,2026-01-01 16:59:11.969000+00:00,20,7,4,3,2,20,0,0.45,xss
::1,2026-01-01 16:59:32.029000+00:00,20,7,3,3,2,20,0,0.45,xss
::1,2026-01-01 16:59:44.105000+00:00,20,7,3,1,1,20,0,0.4,xss
::1,2026-01-01 17:00:02.180000+00:00,20,8,4,2,2,20,0,0.4,xss
::1,2026-01-01 17:00:20.271000+00:00,20,9,3,3,3,20,0,0.35,xss
::1,2026-01-01 17:00:39.335000+00:00,20,7,3,3,3,20,0,0.4,xss
::1,2026-01-01 17:00:57.426000+00:00,20,6,3,4,4,20,0,0.4,xss
::1,2026-01-01 17:01:10.496000+00:00,20,8,3,4,4,20,0,0.3,xss
::1,2026-01-01 17:01:25.562000+00:00,20,7,3,3,3,20,0,0.4,xss
::1,2026-01-01 17:01:43.642000+00:00,20,8,5,4,4,20,0,0.35,xss
::1,2026-01-01 17:01:52.706000+00:00,20,6,6,3,3,20,0,0.35,xss
::1,2026-01-01 17:02:13.824000+00:00,20,5,5,2,2,20,0,0.45,xss
::1,2026-01-01 17:02:29.895000+00:00,20,8,8,5,4,20,0,0.5,xss
::1,2026-01-01 17:02:43.957000+00:00,20,9,6,5,3,20,0,0.5,xss
::1,2026-01-01 17:02:58.021000+00:00,20,11,5,6,4,20,0,0.55,xss
